RowNames;Title;URL
0;PL pede a TarcÃ­sio e Nunes que neguem verbas pÃºblicas Ã  Vai-Vai por agredir imagem de policiais;/sao-paulo/pl-pede-a-tarcisio-e-nunes-que-neguem-verbas-publicas-a-vai-vai-por-agredir-imagem-de-policiais/
1;PT tenta recuperar biografia de figurÃµes marcados por escÃ¢ndalos de corrupÃ§Ã£o;/republica/pt-tenta-recuperar-biografia-de-figuroes-marcados-por-escandalos-de-corrupcao/
2;Advogado de Mauro Cid diz que ExÃ©rcito nÃ£o âtopouâ participar de suposto âgolpeâ;/republica/advogado-mauro-cid-exercito-nao-topou-golpe/
3;Ricardo Nunes defende âpresunÃ§Ã£o de inocÃªnciaâ em investigaÃ§Ã£o sobre Bolsonaro;/republica/ricardo-nunes-defende-presuncao-inocencia-investigacao-bolsonaro/
4;Marco AurÃ©lio Mello critica aÃ§Ã£o do STF em operaÃ§Ã£o contra Bolsonaro;/republica/marco-aurelio-mello-critica-acao-stf-operacao-contra-bolsonaro/
5;Lula retoma agenda de viagens ao exterior e embarca para o Egito nesta terÃ§a;/republica/lula-retoma-viagens-exterior-embarca-egito-nesta-terca/
6;"Lira desfila em escola de samba do Rio; prefeitura de MaceiÃ³ gastou R$ 8 mi no patrocÃ­nio";/republica/lira-escola-samba-rio-ganhou-8-milhoes-maceio/
7;Ex-ministro de FHC defende apoio do PSDB a Nunes e chama Boulos de âextremistaâ;/sao-paulo/ex-ministro-fhc-apoio-psdb-nunes-boulos-extremista/
8;Governo prepara decreto para mudar atribuiÃ§Ãµes da PF para gerir CACs;/republica/governo-decreto-atribuicoes-pf-gerir-cacs/
9;Bolsonaro convoca apoiadores a defender a democracia em ato na Avenida Paulista no fim deste mÃªs;/republica/bolsonaro-convoca-apoiadores-a-defender-a-democracia-em-ato-na-avenida-paulista-no-fim-deste-mes/
10;Casa do deputado Zeca Dirceu, do PT, Ã© alvo de assaltantes no ParanÃ¡;/parana/casa-de-deputado-zeca-dirceu-do-pt-e-alvo-de-assaltantes-no-parana/
11;Michelle Bolsonaro decide cancelar turnÃª que faria aos Estados Unidos;/republica/michelle-bolsonaro-decide-cancelar-turne-que-faria-aos-estados-unidos/
12;73% dos brasileiros nÃ£o sabem mencionar uma medida de Lula que beneficiou a populaÃ§Ã£o;/republica/73-dos-brasileiros-nao-sabem-mencionar-uma-medida-de-lula-que-beneficiou-a-populacao/
13;Parlamentares condenam a Vai-Vai por âdemonizarâ policiais em desfile;/sao-paulo/parlamentares-condenam-a-vai-vai-por-demonizar-policiais-em-desfile/
14;Bancada do agro amplia influÃªncia em pautas importantes para a direita e pressiona o governo Lula;/republica/bancada-do-agro-amplia-influencia-em-pautas-importantes-para-a-direita-e-pressiona-o-governo-lula/
15;ExÃ©rcito espera fim de investigaÃ§Ã£o da PF sobre suposto golpe para punir oficiais, diz jornal;/republica/exercito-espera-fim-de-investigacao-da-pf-sobre-suposto-golpe-para-punir-oficiais-diz-jornal/
16;"SÃ£o Paulo: Milton Leite serÃ¡ cabo eleitoral de Nunes na zona sul; PT e Psol apostam na zona leste";/sao-paulo/sao-paulo-milton-leite-sera-cabo-eleitoral-de-nunes-na-zona-sul-pt-e-psol-apostam-na-zona-leste/
17;Lira descarta reaÃ§Ã£o do Congresso a cerco judicial contra Bolsonaro e deputados;/republica/lira-descarta-reacao-do-congresso-a-cerco-judicial-contra-bolsonaro-e-deputados/
18;âGabinete da lacraÃ§Ã£oâ: Secom de Lula usa redes para provocar oposiÃ§Ã£o;/vida-e-cidadania/gabinete-da-lacracao-secom-de-lula-usa-redes-para-provocar-oposicao/
19;Pai de policial preso no 8/1 pede âmisericÃ³rdiaâ a Moraes;/republica/pai-policial-preso-8-1-pede-misericordia-moraes/
20;Alvo da Lava Jato, SÃ©rgio Cabral lamenta estar longe do Carnaval e perda de antigo aliado;/republica/alvo-lava-jato-cabral-lamenta-longe-carnaval-perda-antigo-aliado/
21;Novo lÃ­der da Frente EvangÃ©lica diz que hÃ¡ âbibliofobiaâ e âperseguiÃ§Ã£oâ aos religiosos;/republica/novo-lider-frente-evangelica-bibliofobia-perseguicao-religiosos/
22;CÃ¢mara abre investigaÃ§Ã£o para apurar ataque hacker contra Moraes e Lula;/republica/camara-investigacao-ataque-hacker-moraes-lula/
23;Toffoli pede vista e suspende julgamento de recurso de Collor no STF;/republica/toffoli-pede-vista-suspende-julgamento-recurso-collor-stf/
24;Governo quer imitar grandes potências com política industrial, mas não fez lição de casa;/economia/governo-quer-imitar-grandes-potencias-com-politica-industrial-mas-nao-fez-licao-de-casa/
25;PL e PT apostam em deputados federais para concorrerem em municípios estratégicos;/republica/pl-e-pt-apostam-em-deputados-para-concorrerem-em-municipios/
26;Censura a jornalista que relativizou ações do Hamas é inconstitucional, dizem juristas;/vida-e-cidadania/censura-a-jornalista-que-relativizou-acoes-do-hamas-e-inconstitucional-dizem-juristas/
27;Neto de ex-presidente do Brasil está entre os alvos de operação da PF;/republica/neto-de-ex-presidente-do-brasil-esta-entre-os-alvos-de-operacao-da-pf/
28;Salários de assessores de senador somaram R$ 10 milhões em 2023;/vozes/lucio-vaz/salarios-de-assessores-de-senador-somaram-r-10-milhoes-em-2023/
29;Com data marcada para filiação ao PT, Anielle Franco é cotada para vice de Paes;/republica/com-data-marcada-para-filiacao-ao-pt-anielle-franco-e-cotada-para-vice-de-paes/
30;Coronel do Exército alvo de operação da PF é preso ao desembarcar no Brasil;/republica/coronel-do-exercito-alvo-de-operacao-da-pf-e-preso-ao-desembarcar-no-brasil/
31;“Temos que apoiar a política do momento”, diz comandante da Aeronáutica;/republica/temos-que-apoiar-a-politica-do-momento-diz-comandante-da-aeronautica/
32;"Após soltura, Valdemar deverá seguir cumprindo medidas cautelares; veja quais são";/republica/apos-soltura-valdemar-devera-seguir-cumprindo-medidas-cautelares-veja-quais-sao/
33;“Pauta verde” do STF reforça debate sobre desequilíbrio entre os poderes;/republica/pauta-verde-do-stf-reforca-debate-sobre-desequilibrio-entre-os-poderes/
34;Suposta “Abin Paralela” investigada pela PF tem semelhanças e diferenças do Watergate;/republica/suposta-abin-paralela-investigada-pela-pf-tem-semelhancas-e-diferencas-do-watergate/
35;Vice-presidente do PL se manifesta sobre Valdemar: “inabalável respeito e apoio”;/republica/vice-presidente-pl-se-manifesta-sobre-valdemar-inabalavel-respeito-e-apoio/
36;Moraes concede liberdade provisória a Valdemar Costa Neto;/republica/moraes-concede-liberdade-provisoria-a-valdemar-costa-neto/
37;Bolsonaro compartilha vídeo de apoiadores orando “por ele e pelo Brasil”;/republica/bolsonaro-compartilha-video-de-apoiadores-orando-por-ele-e-pelo-brasil/
38;Defesa de Cid sugere que PF errou ao não perguntar sobre vídeo de reunião;/republica/defesa-de-cid-sugere-que-pf-errou-ao-nao-perguntar-sobre-video-de-reuniao/
39;Toffoli suspende júri de acusados da Boate Kiss que estava marcado para o final do mês;/republica/toffoli-suspense-juri-de-acusados-da-boate-kiss-marcado-para-o-final-do-mes/
40;Lula comemora “militância do PT” e pede que o partido percorra o Brasil;/republica/lula-comemora-militancia-do-pt-e-pede-que-o-partido-percorra-o-brasil/
41;Em entrevista à Record, Bolsonaro nega tentativa de golpe e fala em perseguição;/republica/bolsonaro-entrevista-record-operacao-pf/
42;“Ditador Alexandre de Moraes destrói a democracia”, diz conta invadida da Câmara no X;/republica/ditador-alexandre-de-moraes-destroi-a-democracia-diz-conta-invadida-da-camara-no-x/
43;“Enem dos concursos” tem 2,65 milhões de inscritos;/republica/enem-dos-concursos-inscritos/
44;Moraes converte prisão de Valdemar em preventiva e pede parecer da PGR sobre pedido de liberdade;/republica/moraes-converte-prisao-de-valdemar-em-preventiva-e-pede-parecer-da-pgr-sobre-pedido-de-liberdade/
45;Enquanto Bolsonaro sofre com a PF, Lula se aproxima de governadores de oposição;/republica/enquanto-bolsonaro-sofre-com-pf-lula-se-aproxima-de-governadores/
46;ApÃ³s audiÃªncia de custÃ³dia, STF mantÃ©m prisÃ£o de Valdemar e aliados de Bolsonaro;/republica/apos-audiencia-de-custodia-stf-mantem-prisao-de-valdemar-e-aliados-de-bolsonaro/
47;Relator da LDO promete marcar sessÃ£o do Congresso se Pacheco nÃ£o marcar;/economia/relator-da-ldo-promete-marcar-sessao-do-congresso-se-pacheco-nao-marcar/
48;Defesa de Bolsonaro diz ter provado que STF ânÃ£o tem nadaâ contra o ex-presidente;/republica/defesa-de-bolsonaro-diz-ter-provado-que-stf-nao-tem-nada-contra-o-ex-presidente/
49;Deputado critica âtenebrosa perseguiÃ§Ã£o polÃ­ticaâ ao Bolsonaro e PL;/republica/deputado-critica-tenebrosa-perseguicao-politica-ao-bolsonaro-e-pl/
50;Servidores do BC prometem âradicalizarâ greve apÃ³s proposta do governo;/republica/servidores-do-bc-prometem-radicalizar-greve-apos-proposta-do-governo/
51;Senador cobra atitude de Pacheco contra mudanÃ§a na CÃ¢mara que trava PLs do Senado;/republica/senador-cobra-atitude-de-pacheco-contra-mudanca-na-camara-que-trava-pls-do-senado/
52;Cerco judicial a Bolsonaro e Costa Neto desafia planos do PL para eleiÃ§Ãµes municipais e Congresso;/republica/cerco-judicial-a-bolsonaro-e-costa-neto-desafia-planos-do-pl-para-eleicoes-municipais-e-congresso/
53;Como membros da cÃºpula do ExÃ©rcito acompanham a operaÃ§Ã£o da PolÃ­cia Federal;/republica/exercito-cupula-operacao-pf-bolsonaro/
54;AlemÃ£es, franceses e brasileiros se unem para ajudar presos do 8/1;/vida-e-cidadania/alemaes-franceses-e-brasileiros-se-unem-para-ajudar-presos-do-8-1/
55;Advogado nega que Cid tenha gravado vÃ­deo que embasou operaÃ§Ã£o da PF contra Bolsonaro;/republica/advogado-nega-que-cid-tenha-gravado-video-que-embasou-operacao-da-pf-contra-bolsonaro/
56;"Lula e Lira se reÃºnem para aliviar tensÃ£o entre poderes; Padilha nega falta de diÃ¡logo";/republica/lula-e-lira-se-reunem-para-aliviar-tensao-entre-poderes-padilha-dialogo/
57;Lula Ã© homenageado em jantar oferecido pela Embaixada palestina em BrasÃ­lia;/republica/lula-e-homenageado-em-jantar-oferecido-pelo-embaixador-da-palestina-em-brasilia/
58;TarcÃ­sio deve escolher apadrinhado de AndrÃ© MendonÃ§a para o TJ-SP;/sao-paulo/tarcisio-escolha-tj-sp/
59;OAB pede para STF rever decisÃ£o de Moraes que impede comunicaÃ§Ã£o de advogados;/republica/oab-pede-para-stf-rever-decisao-de-moraes-que-impede-comunicacao-de-advogados/
60;Toffoli diz que suspensÃ£o de multa da Odebrecht nÃ£o alcanÃ§a acordo com a CGU;/republica/toffoli-suspensao-multa-odebrecht-acordo-cgu/
61;STF libera Ã­ntegra do vÃ­deo que embasou operaÃ§Ã£o da PF: veja o que Bolsonaro disse;/republica/stf-libera-integra-do-video-que-embasou-operacao-da-pf-veja-o-que-bolsonaro-disse/
62;EstratÃ©gia de defesa de Bolsonaro Ã© mostrar que nÃ£o houve planos para fazer um golpe de Estado;/republica/estrategia-de-defesa-de-bolsonaro-e-mostrar-que-nao-houve-planos-para-fazer-um-golpe-de-estado/
63;Pesquisa testa potencial eleitoral de Lula, Bolsonaro, Michelle e TarcÃ­sio em 2026;/republica/pesquisa-potencial-eleitoral-lula-bolsonaro-michelle-tarcisio-2026/
64;Magno Malta diz que operaÃ§Ã£o Ã© âcontorcionismo de narrativasâ para chegar a Bolsonaro;/republica/magno-malta-operacao-contorcionismo-narrativas-chegar-bolsonaro/
65;"PF pede ao STF para abrir inquÃ©rito contra Nikolas Ferreira; jurista critica pedido";/republica/nikolas-ferreira-pf-stf-inquerito-fala-lula-jurista-critica-pedido/
66;Temer diz que ânÃ£o hÃ¡ razÃ£o para prisÃ£oâ de Bolsonaro com fatos apurados atÃ© agora;/republica/temer-nao-ha-razao-prisao-bolsonaro-fatos-apurados-ate-agora/
67;Moraes vota para tornar rÃ© cÃºpula da PM-DF pelo 8 de janeiro de 2023;/republica/moraes-vota-tornar-re-cupula-pm-df-8-janeiro-2023/
68;Moraes marca audiÃªncia de custÃ³dia de Valdemar e outros 3 presos na operaÃ§Ã£o de quinta;/republica/moraes-audiencia-custodia-valdemar-3-presos-operacao/
69;"Moraes proíbe contato de advogados dos investigados em operação; OAB pretende recorrer";/republica/moraes-proibe-contato-advogados-investigados-oab-pretende-recorrer/
70;Defesa de Bolsonaro afirma que suposta minuta foi entregue por advogado;/republica/defesa-bolsonaro-minuta-entregue-advogado/
71;Moraes vota para condenar mais 15 envolvidos nos atos de 8 de janeiro de 2023;/republica/moraes-vota-condenar-mais-15-envolvidos-atos-8-janeiro-2023/
72;PSOL pede ao STF prisão de Mourão após senador cobrar reação das Forças Armadas;/republica/psol-pede-ao-stf-prisao-de-mourao-apos-senador-cobrar-reacao-das-forcas-armadas/
73;TCU fará auditoria em empréstimo de US$ 1 bi concedido ao Brasil pelo Banco do Brics;/republica/tcu-fara-auditoria-em-emprestimo-de-us-1-bi-concedido-ao-brasil-pelo-banco-do-brics/
74;"Moraes alcança militares suspeitos de tramarem golpe; investigação chega a Bolsonaro";/republica/moraes-alcanca-militares-suspeitos-de-tramarem-golpe-investigacao-chega-a-bolsonaro/
75;Membros da cúpula do Exército acham que ação da PF é abusiva, mas há crimes que devem ser punidos;/republica/membros-da-cupula-do-exercito-acham-que-acao-da-pf-e-abusiva-mas-ha-crimes-que-devem-ser-punidos-2/
76;Michelle usa frase de Janja ao citar operação contra Bolsonaro: “se tudo der certo…”;/republica/michelle-usa-frase-de-janja-ao-citar-operacao-contra-bolsonaro-se-tudo-der-certo/
77;Defesa de Bolsonaro diz que apreensão de passaporte foi “desnecessária” e sem “requisitos legais”;/republica/defesa-de-bolsonaro-diz-que-apreensao-de-passaporte-foi-desnecessaria-e-sem-requisitos-legais/
78;Fim de socorro a turismo e eventos causa novo embate entre Haddad e Congresso;/economia/fim-de-socorro-a-turismo-e-eventos-causa-novo-embate-entre-haddad-e-congresso/
79;Família de petista assassinado em Foz do Iguaçu será indenizada em R$ 1,7 milhão;/republica/familia-de-petista-assassinado-em-foz-do-iguacu-sera-indenizada-em-r-17-milhao/
80;PT insiste em concessão de rádio e TV após ter pedido negado por Ministério;/republica/pt-insiste-em-concessao-de-radio-e-tv-apos-ter-pedido-negado-por-ministerio/
81;"Exército e Defesa defendem cooperação com operação da PF; 16 militares são investigados";/republica/exercito-e-mucio-comentam-operacao-da-pf-que-mira-bolsonaro-e-13-militares/
82;PF usa vídeo de reunião encontrado com Mauro Cid para fazer acusações contra Bolsonaro;/republica/pf-usa-video-de-reuniao-encontrado-com-mauro-cid-para-fazer-acusacoes-contra-bolsonaro/
83;Wajngarten diz que suposta “minuta” encontrada no PL “não condiz” com o estilo de Bolsonaro;/republica/wajngarten-diz-que-suposta-minuta-encontrada-no-pl-nao-condiz-com-o-estilo-de-bolsonaro/
84;Senadores do PL repudiam decisão de Moraes: “Quem é vítima não pode investigar”;/republica/senadores-do-pl-repudiam-decisao-de-moraes-quem-e-vitima-nao-pode-investigar/
85;A direita ainda não percebeu o mal que seria perder São Paulo, diz Janaina Paschoal;/sao-paulo/direita-consciente-momento-grave-estamos-vivendo-janaina-paschoal/
86;TSE impõe multa de R$ 15 mil a Bolsonaro por associar Lula ao PCC;/republica/tse-impoe-multa-de-r-15-mil-a-bolsonaro-por-associar-lula-ao-pcc/
87;Para oposição, operação da PF visa incriminar Bolsonaro por motivos políticos;/republica/para-oposicao-operacao-da-pf-visa-incriminar-bolsonaro-por-motivos-politicos/
88;“Ação insensata de uma minoria irresponsável”, diz Pacheco sobre operação da PF;/republica/acao-insensata-de-uma-minoria-irresponsavel-diz-pacheco-sobre-operacao-da-pf/
89;PF diz que Bolsonaro redigiu decreto para prender Alexandre de Moraes;/republica/pf-diz-que-bolsonaro-redigiu-decreto-para-prender-alexandre-de-moraes/
90;Coronel do Exército alvo de operação da PF é preso nos EUA, onde cumpria missão;/republica/coronel-do-exercito-alvo-de-operacao-da-pf-e-preso-nos-eua-onde-cumpria-missao/
91;Bolsonaro na mira: os impactos da operação contra o ex-presidente e aliados;/republica/pf-bolsonaro-operacao-aliados/
92;âNem Hitler ousou isso no comeÃ§o de sua ascensÃ£oâ, diz MourÃ£o sobre prisÃ£o de militares;/republica/nem-hitler-ousou-isso-no-comeco-de-sua-ascensao-diz-mourao-sobre-prisao-de-militares/
93;Padre popular nas redes Ã© alvo de operaÃ§Ã£o da PF sobre 8/1;/vida-e-cidadania/padre-popular-nas-redes-e-alvo-de-operacao-da-pf-sobre-8-1/
94;Kalil recusa convite de jantar com Lula em meio a disputa polÃ­tica em BH;/republica/kalil-recusa-convite-de-jantar-com-lula-em-meio-a-disputa-politica-em-bh/
95;Entenda quais aliados de Bolsonaro foram presos nesta quinta-feira pela PolÃ­cia Federal;/republica/entenda-quais-aliados-de-bolsonaro-foram-presos-nesta-quinta-feira-pela-policia-federal/
96;Lula anuncia PAC em MG em meio Ã  disputa entre Zema e Pacheco;/republica/lula-anuncia-pac-mg-disputa-zema-pacheco/
97;Bolsonaro diz que âestÃ£o fazendo barbaridadesâ apÃ³s operaÃ§Ã£o da PF contra ele e aliados;/republica/bolsonaro-barbaridades-operacao-pf/
98;âPolÃ­tica do Brasil Ã© feita no STFâ, diz Eduardo Bolsonaro apÃ³s nova operaÃ§Ã£o da PF;/republica/politica-do-brasil-e-feita-no-stf-diz-eduardo-bolsonaro-apos-nova-operacao-da-pf/
99;Moraes afirma que havia plano para prendÃª-lo em suposta âminuta de golpeâ;/republica/moraes-afirma-que-havia-plano-para-prende-lo-em-suposta-minuta-de-golpe/
100;Valdemar Costa Neto Ã© detido em aÃ§Ã£o da PF por suposta posse irregular de arma;/republica/valdemar-costa-neto-e-detido-em-acao-da-pf-por-suposta-posse-irregular-de-arma/
101;PF diz que Valdemar usou PL para disseminar ânarrativasâ contra urnas e legitimar golpe;/republica/pf-diz-que-valdemar-usou-pl-para-disseminar-narrativas-contra-urnas-e-legitimar-golpe/
102;PF diz que Bolsonaro soube de âminuta de golpeâ, mas movimento foi frustrado;/republica/pf-bolsonaro-soube-minuta-golpe-frustrou-movimento/
103;âPerseguiÃ§Ã£o a Bolsonaroâ: oposiÃ§Ã£o critica operaÃ§Ã£o da PF contra ex-presidente e aliados;/republica/perseguicao-a-bolsonaro-oposicao-critica-operacao-da-pf-contra-ex-presidente-e-aliados/
104;Moraes manda Bolsonaro entregar passaporte e proÃ­be contato com aliados investigados;/republica/moraes-manda-bolsonaro-entregar-passaporte-proibe-contato-aliados/
105;Haddad diz que Fazenda investiga irregularidades em benefÃ­cio fiscal para eventos;/economia/haddad-diz-que-fazenda-investiga-irregularidades-em-beneficio-fiscal-para-eventos/
106;ApÃ³s operaÃ§Ã£o contra Bolsonaro, Lula diz que âtentativa de golpe em 8/1 Ã© dado concretoâ;/republica/apos-operacao-contra-bolsonaro-lula-diz-que-tentativa-de-golpe-em-8-1-e-dado-concreto/
107;Bolsonaro e aliados sÃ£o alvos de operaÃ§Ã£o da PF nas investigaÃ§Ãµes do 8 de janeiro de 2023;/republica/pf-operacao-aliados-ex-presidente-bolsonaro/
108;Defesa de Silveira recorre da decisÃ£o de Moraes que negou semiaberto ao ex-deputado;/republica/defesa-de-silveira-recorre-da-decisao-de-moraes-que-negou-semiaberto-ao-ex-deputado/
109;Ato de Toffoli contra TransparÃªncia Internacional partiu de acusaÃ§Ãµes da J&F e de deputado do PT;/republica/ato-de-toffoli-contra-transparencia-internacional-partiu-de-acusacoes-da-jf-e-de-deputado-do-pt/
110;Moraes vota a favor de demissÃ£o sem justa causa de funcionÃ¡rio de empresa pÃºblica;/economia/moraes-vota-pela-validade-de-demissao-de-funcionario-publico-sem-justa-causa/
111;Pontes critica PEC contra candidatura de militares: âilÃ³gica e discriminatÃ³riaâ;/republica/pontes-critica-pec-contra-candidatura-de-militares-ilogica-e-discriminatoria/
112;FPA critica exigÃªncias da UE em acordo com Mercosul e pede âcautelaâ nas negociaÃ§Ãµes;/republica/fpa-critica-exigencias-da-ue-em-acordo-com-mercosul-e-pede-cautela-nas-negociacoes/
113;Deputados do PL acionam MP contra prefeito de Belford Roxo por coaÃ§Ã£o a servidores;/republica/deputados-do-pl-acionam-mp-contra-prefeito-de-belford-roxo-por-coacao-a-servidores/
